FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT
12/12/2022,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1046,ATL,"Atlanta, GA",ORD,"Chicago, IL",1555,1550,-5,18,1608,1647,15,1705,1702,-3,0,,0,130,132,99,606,,,,,
6/1/2021,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3160,ORD,"Chicago, IL",PIT,"Pittsburgh, PA",950,946,-4,33,1019,1218,5,1230,1223,-7,0,,0,100,97,59,413,,,,,
8/28/2023,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4058,SLC,"Salt Lake City, UT",ABQ,"Albuquerque, NM",1724,1720,-4,17,1737,1849,10,1908,1859,-9,0,,0,104,99,72,493,,,,,
6/20/2022,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,507,CLT,"Charlotte, NC",PHX,"Phoenix, AZ",1307,1309,2,15,1324,1408,5,1418,1413,-5,0,,0,251,244,224,1773,,,,,
9/23/2021,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4745,ATW,"Appleton, WI",DTW,"Detroit, MI",1100,1108,8,14,1122,1313,7,1315,1320,5,0,,0,75,72,51,296,,,,,
1/26/2023,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2316,DTW,"Detroit, MI",BNA,"Nashville, TN",1615,1807,112,34,1841,1851,14,1658,1905,127,0,,0,103,118,70,456,112,0,15,0,0
12/20/2020,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3567,MSP,"Minneapolis, MN",MKE,"Milwaukee, WI",2115,2113,-2,20,2133,2219,5,2235,2224,-11,0,,0,80,71,46,297,,,,,
5/26/2023,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,117,JFK,"New York, NY",LAX,"Los Angeles, CA",2015,2018,3,20,2038,2244,12,2358,2256,-62,0,,0,403,338,306,2475,,,,,
8/17/2021,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1515,SLC,"Salt Lake City, UT",PHX,"Phoenix, AZ",1140,1136,-4,14,1150,1159,5,1219,1204,-15,0,,0,99,88,69,507,,,,,
8/15/2019,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2294,BOS,"Boston, MA",SFO,"San Francisco, CA",925,922,-3,33,955,1239,4,1247,1243,-4,0,,0,382,381,344,2704,,,,,
8/1/2021,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1692,CLT,"Charlotte, NC",PIT,"Pittsburgh, PA",1805,1800,-5,13,1813,1907,5,1927,1912,-15,0,,0,82,72,54,366,,,,,
2/16/2022,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2742,LAS,"Las Vegas, NV",MIA,"Miami, FL",2359,3,4,17,20,713,6,721,719,-2,0,,0,262,256,233,2174,,,,,
10/16/2021,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3708,SEA,"Seattle, WA",SFO,"San Francisco, CA",720,713,-7,23,736,931,4,939,935,-4,0,,0,139,142,115,679,,,,,
3/22/2023,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2431,ATL,"Atlanta, GA",MKE,"Milwaukee, WI",845,843,-2,19,902,949,4,948,953,5,0,,0,123,130,107,669,,,,,
3/11/2019,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2192,BOS,"Boston, MA",PHL,"Philadelphia, PA",1218,1212,-6,14,1226,1328,4,1354,1332,-22,0,,0,96,80,62,280,,,,,
5/9/2023,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,642,SEA,"Seattle, WA",DEN,"Denver, CO",2020,2012,-8,16,2028,2351,6,2357,2357,0,0,,0,157,165,143,1024,,,,,
8/4/2019,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2774,AUS,"Austin, TX",PHL,"Philadelphia, PA",700,656,-4,12,708,1113,3,1136,1116,-20,0,,0,216,200,185,1430,,,,,
1/16/2022,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1447,RDU,"Raleigh/Durham, NC",ATL,"Atlanta, GA",700,719,19,27,746,856,9,835,905,30,0,,0,95,106,70,356,0,19,11,0,0
11/23/2022,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1686,SAT,"San Antonio, TX",ATL,"Atlanta, GA",1055,1056,1,8,1104,1345,7,1409,1352,-17,0,,0,134,116,101,874,,,,,
4/26/2019,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2199,OKC,"Oklahoma City, OK",STL,"St. Louis, MO",1705,1711,6,7,1718,1824,2,1825,1826,1,0,,0,80,75,66,462,,,,,
4/21/2019,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5074,PWM,"Portland, ME",DCA,"Washington, DC",1419,1528,69,13,1541,1718,4,1610,1722,72,0,,0,111,114,97,482,2,0,3,0,67
7/4/2023,Republic Airline,Republic Airline: YX,YX,20452,5834,LGA,"New York, NY",MSN,"Madison, WI",1130,1120,-10,20,1140,1230,3,1319,1233,-46,0,,0,169,133,110,812,,,,,
2/14/2020,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1348,SLC,"Salt Lake City, UT",LAX,"Los Angeles, CA",1105,1102,-3,24,1126,1153,8,1208,1201,-7,0,,0,123,119,87,590,,,,,
2/24/2021,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,1386,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1410,1406,-4,11,1417,1607,3,1651,1610,-41,0,,0,161,124,110,954,,,,,
12/8/2020,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1526,STL,"St. Louis, MO",ATL,"Atlanta, GA",615,611,-4,12,623,832,7,842,839,-3,0,,0,87,88,69,484,,,,,
3/29/2020,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,367,LAX,"Los Angeles, CA",DEN,"Denver, CO",807,,,,,,,1121,,,1,D,0,134,,,862,,,,,
2/4/2023,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,119,ITO,"Hilo, HI",OGG,"Kahului, HI",800,811,11,10,821,846,6,842,852,10,0,,0,42,41,25,121,,,,,
1/26/2019,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3557,ATL,"Atlanta, GA",BTR,"Baton Rouge, LA",1030,1029,-1,17,1046,1100,4,1113,1104,-9,0,,0,103,95,74,448,,,,,
8/18/2020,Envoy Air,Envoy Air: MQ,MQ,20398,3620,DFW,"Dallas/Fort Worth, TX",GRK,"Killeen, TX",2055,2048,-7,13,2101,2128,2,2143,2130,-13,0,,0,48,42,27,134,,,,,
9/20/2019,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5479,ATL,"Atlanta, GA",AUS,"Austin, TX",635,634,-1,10,644,734,4,750,738,-12,0,,0,135,124,110,813,,,,,
9/13/2022,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5498,TUL,"Tulsa, OK",ORD,"Chicago, IL",737,733,-4,19,752,930,12,941,942,1,0,,0,124,129,98,585,,,,,
2/14/2022,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2669,GPT,"Gulfport/Biloxi, MS",ATL,"Atlanta, GA",600,600,0,19,619,816,9,818,825,7,0,,0,78,85,57,352,,,,,
5/14/2023,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,539,LAX,"Los Angeles, CA",MCO,"Orlando, FL",2350,2346,-4,29,15,746,10,744,756,12,0,,0,294,310,271,2218,,,,,
10/8/2020,Envoy Air,Envoy Air: MQ,MQ,20398,3948,CAE,"Columbia, SC",DFW,"Dallas/Fort Worth, TX",1631,1629,-2,9,1638,1811,17,1811,1828,17,0,,0,160,179,153,922,0,0,17,0,0
5/14/2019,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1148,BOS,"Boston, MA",DFW,"Dallas/Fort Worth, TX",1810,1814,4,22,1836,2058,16,2134,2114,-20,0,,0,264,240,202,1562,,,,,
11/19/2019,ExpressJet Airlines LLC d/b/a aha!,ExpressJet Airlines LLC d/b/a aha!: EV,EV,20366,4257,EWR,"Newark, NJ",CLE,"Cleveland, OH",2045,2210,85,15,2225,2326,6,2233,2332,59,0,,0,108,82,61,404,59,0,0,0,0
10/3/2021,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,123,DFW,"Dallas/Fort Worth, TX",HNL,"Honolulu, HI",925,1200,155,15,1215,1450,3,1240,1453,133,0,,0,495,473,455,3784,133,0,0,0,0
7/17/2019,Republic Airline,Republic Airline: YX,YX,20452,4487,DCA,"Washington, DC",PBI,"West Palm Beach/Palm Beach, FL",1259,1256,-3,12,1308,1509,5,1532,1514,-18,0,,0,153,138,121,857,,,,,
5/26/2019,Republic Airline,Republic Airline: YX,YX,20452,3597,EWR,"Newark, NJ",CVG,"Cincinnati, OH",1659,1655,-4,136,1911,2043,6,1908,2049,101,0,,0,129,234,92,569,0,0,101,0,0
5/17/2019,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3572,DTW,"Detroit, MI",MSN,"Madison, WI",836,833,-3,24,857,849,4,851,853,2,0,,0,75,80,52,311,,,,,
11/3/2021,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,361,ORD,"Chicago, IL",LGA,"New York, NY",830,828,-2,15,843,1111,5,1128,1116,-12,0,,0,118,108,88,733,,,,,
11/17/2019,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1977,CLE,"Cleveland, OH",LAX,"Los Angeles, CA",835,828,-7,12,840,955,14,1056,1009,-47,0,,0,321,281,255,2052,,,,,
9/26/2019,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,315,TPA,"Tampa, FL",IAH,"Houston, TX",1120,1115,-5,11,1126,1224,7,1243,1231,-12,0,,0,143,136,118,787,,,,,
12/30/2021,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,738,DEN,"Denver, CO",TPA,"Tampa, FL",52,49,-3,14,103,600,14,619,614,-5,0,,0,207,205,177,1506,,,,,
6/18/2023,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4920,CVG,"Cincinnati, OH",MSP,"Minneapolis, MN",1132,1123,-9,10,1133,1200,3,1230,1203,-27,0,,0,118,100,87,596,,,,,
3/3/2023,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2360,LAS,"Las Vegas, NV",DFW,"Dallas/Fort Worth, TX",1845,1844,-1,22,1906,2311,9,2325,2320,-5,0,,0,160,156,125,1055,,,,,
2/16/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1895,JAN,"Jackson/Vicksburg, MS",HOU,"Houston, TX",1300,1300,0,5,1305,1409,5,1435,1414,-21,0,,0,95,74,64,359,,,,,
7/1/2019,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3772,DTW,"Detroit, MI",CID,"Cedar Rapids/Iowa City, IA",2015,2014,-1,15,2029,2029,5,2055,2034,-21,0,,0,100,80,60,430,,,,,
10/21/2021,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,825,LGA,"New York, NY",MSP,"Minneapolis, MN",615,630,15,14,644,805,8,815,813,-2,0,,0,180,163,141,1020,,,,,
9/30/2021,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,686,MSP,"Minneapolis, MN",LAS,"Las Vegas, NV",1935,1932,-3,13,1945,2031,9,2058,2040,-18,0,,0,203,188,166,1299,,,,,
6/13/2020,JetBlue Airways,JetBlue Airways: B6,B6,20409,466,RSW,"Fort Myers, FL",BOS,"Boston, MA",1220,1230,10,9,1239,1507,5,1523,1512,-11,0,,0,183,162,148,1249,,,,,
1/15/2020,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,517,ATL,"Atlanta, GA",GSO,"Greensboro/High Point, NC",1708,1703,-5,13,1716,1806,5,1819,1811,-8,0,,0,71,68,50,306,,,,,
1/6/2022,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,672,DEN,"Denver, CO",IAD,"Washington, DC",1540,1605,25,13,1618,2102,6,2054,2108,14,0,,0,194,183,164,1452,,,,,
5/5/2023,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,168,ATL,"Atlanta, GA",DAL,"Dallas, TX",2125,2119,-6,14,2133,2218,6,2245,2224,-21,0,,0,140,125,105,721,,,,,
3/23/2022,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1402,PHX,"Phoenix, AZ",TPA,"Tampa, FL",843,903,20,22,925,1553,4,1532,1557,25,0,,0,229,234,208,1788,14,0,5,0,6
6/17/2021,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,657,SAN,"San Diego, CA",JFK,"New York, NY",2135,2135,0,21,2156,546,7,611,553,-18,0,,0,336,318,290,2446,,,,,
5/1/2019,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,692,PHX,"Phoenix, AZ",HNL,"Honolulu, HI",1135,1133,-2,13,1146,1515,6,1528,1521,-7,0,,0,413,408,389,2917,,,,,
11/14/2019,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5290,CLT,"Charlotte, NC",CHA,"Chattanooga, TN",919,931,12,41,1012,1057,5,1035,1102,27,0,,0,76,91,45,241,0,0,15,0,12
8/11/2022,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5538,GPT,"Gulfport/Biloxi, MS",CLT,"Charlotte, NC",700,758,58,9,807,1029,9,955,1038,43,0,,0,115,100,82,577,43,0,0,0,0
7/31/2019,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2074,TPA,"Tampa, FL",DCA,"Washington, DC",654,654,0,16,710,857,5,910,902,-8,0,,0,136,128,107,814,,,,,
5/18/2021,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1563,DFW,"Dallas/Fort Worth, TX",COS,"Colorado Springs, CO",1935,1928,-7,13,1941,2010,7,2032,2017,-15,0,,0,117,109,89,592,,,,,
11/22/2019,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2325,ORF,"Norfolk, VA",BWI,"Baltimore, MD",1455,1504,9,7,1511,1551,4,1555,1555,0,0,,0,60,51,40,159,,,,,
1/6/2022,JetBlue Airways,JetBlue Airways: B6,B6,20409,718,JFK,"New York, NY",BOS,"Boston, MA",1445,1520,35,17,1537,1608,6,1557,1614,17,0,,0,72,54,31,187,17,0,0,0,0
3/20/2023,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,998,ELP,"El Paso, TX",DEN,"Denver, CO",600,557,-3,8,605,734,7,745,741,-4,0,,0,105,104,89,563,,,,,
8/17/2021,Envoy Air,Envoy Air: MQ,MQ,20398,3782,ORD,"Chicago, IL",ORF,"Norfolk, VA",1322,1318,-4,24,1342,1631,7,1630,1638,8,0,,0,128,140,109,717,,,,,
3/14/2019,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1758,CLT,"Charlotte, NC",PHL,"Philadelphia, PA",950,944,-6,35,1019,1126,8,1140,1134,-6,0,,0,110,110,67,449,,,,,
4/24/2023,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,1005,PHL,"Philadelphia, PA",FLL,"Fort Lauderdale, FL",545,539,-6,10,549,812,7,836,819,-17,0,,0,171,160,143,992,,,,,
8/30/2023,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5050,DCA,"Washington, DC",DAY,"Dayton, OH",1150,1145,-5,15,1200,1302,5,1326,1307,-19,0,,0,96,82,62,391,,,,,
3/8/2021,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2022,SJU,"San Juan, PR",IAD,"Washington, DC",1330,1325,-5,14,1339,1608,7,1628,1615,-13,0,,0,238,230,209,1571,,,,,
8/25/2022,JetBlue Airways,JetBlue Airways: B6,B6,20409,1447,HPN,"White Plains, NY",TPA,"Tampa, FL",1730,2028,178,13,2041,2313,7,2031,2320,169,0,,0,181,172,152,1032,13,0,0,0,156
1/25/2020,Envoy Air,Envoy Air: MQ,MQ,20398,3907,GRI,"Grand Island, NE",DFW,"Dallas/Fort Worth, TX",640,634,-6,33,707,831,11,855,842,-13,0,,0,135,128,84,561,,,,,
5/16/2022,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1236,SJU,"San Juan, PR",MIA,"Miami, FL",500,453,-7,14,507,726,8,749,734,-15,0,,0,169,161,139,1045,,,,,
10/1/2021,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3348,LAX,"Los Angeles, CA",BOI,"Boise, ID",1620,1610,-10,19,1629,1904,5,1925,1909,-16,0,,0,125,119,95,674,,,,,
4/10/2019,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1496,DCA,"Washington, DC",ORD,"Chicago, IL",845,830,-15,20,850,933,10,959,943,-16,0,,0,134,133,103,612,,,,,
3/11/2020,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4216,SLC,"Salt Lake City, UT",EKO,"Elko, NV",2055,2050,-5,9,2059,2031,4,2102,2035,-27,0,,0,67,45,32,200,,,,,
9/25/2020,Allegiant Air,Allegiant Air: G4,G4,20368,574,AZA,"Phoenix, AZ",RFD,"Rockford, IL",640,632,-8,8,640,1126,5,1146,1131,-15,0,,0,186,179,166,1373,,,,,
3/29/2022,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1680,LAX,"Los Angeles, CA",IAH,"Houston, TX",1749,1747,-2,19,1806,2239,5,2302,2244,-18,0,,0,193,177,153,1379,,,,,
12/17/2019,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1619,CMH,"Columbus, OH",SLC,"Salt Lake City, UT",1700,1655,-5,9,1704,1826,7,1915,1833,-42,0,,0,255,218,202,1528,,,,,
7/22/2022,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,305,SEA,"Seattle, WA",MIA,"Miami, FL",715,713,-2,15,728,1550,4,1627,1554,-33,0,,0,372,341,322,2724,,,,,
11/22/2019,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5615,SFO,"San Francisco, CA",RDM,"Bend/Redmond, OR",2049,2047,-2,12,2059,2208,4,2230,2212,-18,0,,0,101,85,69,462,,,,,
6/30/2021,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1480,HNL,"Honolulu, HI",LAX,"Los Angeles, CA",800,800,0,19,819,1626,10,1627,1636,9,0,,0,327,336,307,2556,,,,,
9/1/2022,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5508,TUL,"Tulsa, OK",ORD,"Chicago, IL",737,730,-7,17,747,918,12,945,930,-15,0,,0,128,120,91,585,,,,,
2/11/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1426,BWI,"Baltimore, MD",SJU,"San Juan, PR",1725,1911,106,12,1923,5,3,2225,8,103,0,,0,240,237,222,1565,6,0,0,0,97
6/25/2022,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2503,ATL,"Atlanta, GA",JAX,"Jacksonville, FL",1635,1633,-2,13,1646,1729,9,1745,1738,-7,0,,0,70,65,43,270,,,,,
6/29/2019,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1981,MSP,"Minneapolis, MN",SMF,"Sacramento, CA",1115,1107,-8,11,1118,1238,4,1259,1242,-17,0,,0,224,215,200,1517,,,,,
8/24/2023,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3249,DFW,"Dallas/Fort Worth, TX",FLG,"Flagstaff, AZ",1920,1958,38,30,2028,2015,6,1954,2021,27,0,,0,154,143,107,853,27,0,0,0,0
9/21/2021,Republic Airline,Republic Airline: YX,YX,20452,3522,IAD,"Washington, DC",CHS,"Charleston, SC",1030,1028,-2,17,1045,1202,4,1214,1206,-8,0,,0,104,98,77,441,,,,,
8/1/2022,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,693,PDX,"Portland, OR",SFO,"San Francisco, CA",800,756,-4,10,806,930,7,950,937,-13,0,,0,110,101,84,550,,,,,
9/26/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,839,AUS,"Austin, TX",LAS,"Las Vegas, NV",935,929,-6,10,939,1000,4,1030,1004,-26,0,,0,175,155,141,1090,,,,,
8/26/2022,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2093,IAH,"Houston, TX",TPA,"Tampa, FL",1833,1820,-13,23,1843,2125,4,2148,2129,-19,0,,0,135,129,102,787,,,,,
10/7/2021,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5216,EWR,"Newark, NJ",DTW,"Detroit, MI",929,924,-5,12,936,1053,6,1132,1059,-33,0,,0,123,95,77,488,,,,,
9/15/2021,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1309,DEN,"Denver, CO",PHX,"Phoenix, AZ",1706,1658,-8,15,1713,1738,11,1759,1749,-10,0,,0,113,111,85,602,,,,,
3/26/2019,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1677,BOS,"Boston, MA",PHL,"Philadelphia, PA",1618,1658,40,15,1713,1815,5,1804,1820,16,0,,0,106,82,62,280,4,0,0,0,12
11/15/2019,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1668,FLL,"Fort Lauderdale, FL",DTW,"Detroit, MI",1115,1115,0,28,1143,1403,9,1417,1412,-5,0,,0,182,177,140,1127,,,,,
4/12/2019,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1594,LBB,"Lubbock, TX",DAL,"Dallas, TX",1815,1830,15,7,1837,1925,2,1920,1927,7,0,,0,65,57,48,293,,,,,
11/21/2020,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1121,SAT,"San Antonio, TX",TPA,"Tampa, FL",1430,1425,-5,11,1436,1740,3,1740,1743,3,0,,0,130,138,124,972,,,,,
5/9/2019,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,591,JAX,"Jacksonville, FL",ATL,"Atlanta, GA",1140,1136,-4,13,1149,1236,7,1258,1243,-15,0,,0,78,67,47,270,,,,,
2/6/2022,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2243,SAN,"San Diego, CA",IAH,"Houston, TX",1021,1132,71,27,1159,1639,5,1529,1644,75,0,,0,188,192,160,1303,71,0,4,0,0
7/22/2022,Envoy Air,Envoy Air: MQ,MQ,20398,3886,DFW,"Dallas/Fort Worth, TX",AEX,"Alexandria, LA",1645,1642,-3,13,1655,1742,2,1757,1744,-13,0,,0,72,62,47,285,,,,,
3/10/2023,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2978,FLL,"Fort Lauderdale, FL",ATL,"Atlanta, GA",1154,1152,-2,18,1210,1339,8,1352,1347,-5,0,,0,118,115,89,581,,,,,
2/17/2022,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1229,EWR,"Newark, NJ",MSY,"New Orleans, LA",2115,2308,113,13,2321,124,5,2338,129,111,0,,0,203,201,183,1167,43,0,0,0,68
6/15/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1069,HOU,"Houston, TX",PNS,"Pensacola, FL",1620,1636,16,8,1644,1752,3,1750,1755,5,0,,0,90,79,68,488,,,,,
5/13/2022,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,883,DFW,"Dallas/Fort Worth, TX",PDX,"Portland, OR",1735,1727,-8,18,1745,1941,5,1942,1946,4,0,,0,247,259,236,1616,,,,,
2/8/2020,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1939,CLT,"Charlotte, NC",MCO,"Orlando, FL",1637,1631,-6,43,1714,1825,14,1827,1839,12,0,,0,110,128,71,468,,,,,
12/29/2022,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,990,DTW,"Detroit, MI",BOS,"Boston, MA",700,655,-5,20,715,834,5,904,839,-25,0,,0,124,104,79,632,,,,,
7/31/2020,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,1821,AUS,"Austin, TX",ATL,"Atlanta, GA",1055,1055,0,21,1116,1401,10,1411,1411,0,0,,0,136,136,105,813,,,,,
12/31/2022,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5317,DCA,"Washington, DC",ILM,"Wilmington, NC",1359,1355,-4,36,1431,1531,7,1534,1538,4,0,,0,95,103,60,319,,,,,
8/26/2020,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,6092,IAH,"Houston, TX",DCA,"Washington, DC",1430,,,,,,,1830,,,1,B,0,180,,,1208,,,,,
6/8/2019,Envoy Air,Envoy Air: MQ,MQ,20398,3702,BPT,"Beaumont/Port Arthur, TX",DFW,"Dallas/Fort Worth, TX",620,616,-4,20,636,726,7,739,733,-6,0,,0,79,77,50,270,,,,,
7/18/2023,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1448,MSP,"Minneapolis, MN",LAS,"Las Vegas, NV",655,653,-2,11,704,759,9,816,808,-8,0,,0,201,195,175,1299,,,,,
11/28/2022,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2254,PDX,"Portland, OR",DEN,"Denver, CO",1618,1607,-11,10,1617,1916,9,1943,1925,-18,0,,0,145,138,119,991,,,,,
8/14/2021,Allegiant Air,Allegiant Air: G4,G4,20368,1990,XNA,"Fayetteville, AR",VPS,"Valparaiso, FL",937,923,-14,11,934,1102,5,1117,1107,-10,0,,0,100,104,88,601,,,,,
8/9/2019,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,206,ORD,"Chicago, IL",MCO,"Orlando, FL",806,928,82,29,957,1255,7,1150,1302,72,0,,0,164,154,118,1005,0,0,0,0,72
6/15/2021,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1062,OKC,"Oklahoma City, OK",HOU,"Houston, TX",1110,1124,14,7,1131,1233,3,1235,1236,1,0,,0,85,72,62,419,,,,,
3/27/2021,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1178,MSP,"Minneapolis, MN",DTW,"Detroit, MI",1550,1615,25,10,1625,1831,7,1825,1838,13,0,,0,95,83,66,528,,,,,
2/8/2022,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,330,OGG,"Kahului, HI",KOA,"Kona, HI",1545,1536,-9,9,1545,1606,6,1622,1612,-10,0,,0,37,36,21,84,,,,,
11/8/2020,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1591,MDW,"Chicago, IL",AUS,"Austin, TX",1210,1208,-2,10,1218,1436,4,1500,1440,-20,0,,0,170,152,138,972,,,,,
5/15/2021,Republic Airline,Republic Airline: YX,YX,20452,4705,ORD,"Chicago, IL",BDL,"Hartford, CT",2045,2038,-7,14,2052,2329,4,2357,2333,-24,0,,0,132,115,97,783,,,,,
7/22/2020,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,402,ECP,"Panama City, FL",ATL,"Atlanta, GA",1455,,,,,,,1700,,,1,D,0,65,,,240,,,,,
